A,B,C,D
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.5958223872472477,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.6570227811152538,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.697047701498255,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
1.700410182725259,2.6125009780695017,1.8570395242447004,2.980727271166477
2.6432705157562744,2.6125009780695017,1.8570395242447004,2.980727271166477
2.6432705157562744,2.6125009780695017,1.8570395242447004,2.980727271166477
2.6432705157562744,2.6125009780695017,1.8570395242447004,2.980727271166477
2.6432705157562744,2.6125009780695017,1.8570395242447004,2.980727271166477
2.6432705157562744,2.6125009780695017,1.8570395242447004,2.980727271166477
2.6432705157562744,2.6125009780695017,1.8570395242447004,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.6125009780695017,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.469727271893611,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.645372406727385,2.7632981904222125,2.980727271166477
2.6432705157562744,2.8750844596814007,2.7632981904222125,2.980727271166477
2.6432705157562744,2.8750844596814007,2.7632981904222125,2.980727271166477
2.6432705157562744,2.8750844596814007,2.7632981904222125,2.980727271166477
2.6432705157562744,2.8750844596814007,2.7632981904222125,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,2.8405085695095114,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.8750844596814007,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,2.9685552712382903,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
2.6432705157562744,3.534054824342567,3.1253067234606116,2.980727271166477
